record_file	record_id	title	unit_type	track	module	mastery	review_flag	last_studied	source_value	source_target	source_exists
工作台/条目记录/小林系统-001.md	xiaolin-system-001	2.1 CPU 是如何执行程序的？	章节	小林系统	计算机组成	学过	待回看	order: 1	[[projects/嵌入式八股/2. 小林图解/图解系统/02｜硬件结构篇/2.1 CPU 是如何执行程序的？.md]]	projects/嵌入式八股/2. 小林图解/图解系统/02｜硬件结构篇/2.1 CPU 是如何执行程序的？.md	yes
工作台/条目记录/小林系统-002.md	xiaolin-system-002	2.2 磁盘比内存慢几万倍？	章节	小林系统	计算机组成	学过	待回看	order: 2	[[projects/嵌入式八股/2. 小林图解/图解系统/02｜硬件结构篇/2.2 磁盘比内存慢几万倍？.md]]	projects/嵌入式八股/2. 小林图解/图解系统/02｜硬件结构篇/2.2 磁盘比内存慢几万倍？.md	yes
工作台/条目记录/小林系统-003.md	xiaolin-system-003	2.3 如何写出让 CPU 跑得更快的代码？	章节	小林系统	计算机组成	学过	待回看	order: 3	[[projects/嵌入式八股/2. 小林图解/图解系统/02｜硬件结构篇/2.3 如何写出让 CPU 跑得更快的代码？.md]]	projects/嵌入式八股/2. 小林图解/图解系统/02｜硬件结构篇/2.3 如何写出让 CPU 跑得更快的代码？.md	yes
工作台/条目记录/小林系统-004.md	xiaolin-system-004	2.4 CPU 缓存一致性	章节	小林系统	计算机组成	学过	待回看	order: 4	[[projects/嵌入式八股/2. 小林图解/图解系统/02｜硬件结构篇/2.4 CPU 缓存一致性.md]]	projects/嵌入式八股/2. 小林图解/图解系统/02｜硬件结构篇/2.4 CPU 缓存一致性.md	yes
工作台/条目记录/小林系统-005.md	xiaolin-system-005	2.5 CPU 是如何执行任务的？	章节	小林系统	计算机组成	学过	待回看	order: 5	[[projects/嵌入式八股/2. 小林图解/图解系统/02｜硬件结构篇/2.5 CPU 是如何执行任务的？.md]]	projects/嵌入式八股/2. 小林图解/图解系统/02｜硬件结构篇/2.5 CPU 是如何执行任务的？.md	yes
工作台/条目记录/小林系统-006.md	xiaolin-system-006	2.6 什么是软中断？	章节	小林系统	计算机组成	学过	待回看	order: 6	[[projects/嵌入式八股/2. 小林图解/图解系统/02｜硬件结构篇/2.6 什么是软中断？.md]]	projects/嵌入式八股/2. 小林图解/图解系统/02｜硬件结构篇/2.6 什么是软中断？.md	yes
工作台/条目记录/小林系统-007.md	xiaolin-system-007	2.7 为什么 0.1 + 0.2 不等于 0.3？	章节	小林系统	计算机组成	学过	待回看	order: 7	[[projects/嵌入式八股/2. 小林图解/图解系统/02｜硬件结构篇/2.7 为什么 0.1 + 0.2 不等于 0.3？.md]]	projects/嵌入式八股/2. 小林图解/图解系统/02｜硬件结构篇/2.7 为什么 0.1 + 0.2 不等于 0.3？.md	yes
工作台/条目记录/小林系统-008.md	xiaolin-system-008	3.1 Linux 内核 vs Windows 内核	章节	小林系统	操作系统	学过	待回看	order: 8	[[projects/嵌入式八股/2. 小林图解/图解系统/03｜系统结构篇/3.1 Linux 内核 vs Windows 内核.md]]	projects/嵌入式八股/2. 小林图解/图解系统/03｜系统结构篇/3.1 Linux 内核 vs Windows 内核.md	yes
工作台/条目记录/小林系统-009.md	xiaolin-system-009	4.1 为什么要有虚拟内存？	章节	小林系统	内存管理	学过	待回看	order: 9	[[projects/嵌入式八股/2. 小林图解/图解系统/04｜内存管理篇/4.1 为什么要有虚拟内存？.md]]	projects/嵌入式八股/2. 小林图解/图解系统/04｜内存管理篇/4.1 为什么要有虚拟内存？.md	yes
工作台/条目记录/小林系统-010.md	xiaolin-system-010	4.2 malloc 是如何分配内存的？	章节	小林系统	内存管理	学过	待回看	order: 10	[[projects/嵌入式八股/2. 小林图解/图解系统/04｜内存管理篇/4.2 malloc 是如何分配内存的？.md]]	projects/嵌入式八股/2. 小林图解/图解系统/04｜内存管理篇/4.2 malloc 是如何分配内存的？.md	yes
工作台/条目记录/小林系统-011.md	xiaolin-system-011	4.3 内存满了，会发生什么？	章节	小林系统	内存管理	学过	待回看	order: 11	[[projects/嵌入式八股/2. 小林图解/图解系统/04｜内存管理篇/4.3 内存满了，会发生什么？.md]]	projects/嵌入式八股/2. 小林图解/图解系统/04｜内存管理篇/4.3 内存满了，会发生什么？.md	yes
工作台/条目记录/小林系统-012.md	xiaolin-system-012	4.4 在 4GB 物理内存的机器上，申请 8G 内存会怎么样？	章节	小林系统	内存管理	学过	待回看	order: 12	[[projects/嵌入式八股/2. 小林图解/图解系统/04｜内存管理篇/4.4 在 4GB 物理内存的机器上，申请 8G 内存会怎么样？.md]]	projects/嵌入式八股/2. 小林图解/图解系统/04｜内存管理篇/4.4 在 4GB 物理内存的机器上，申请 8G 内存会怎么样？.md	yes
工作台/条目记录/小林系统-013.md	xiaolin-system-013	4.5 如何避免预读失效和缓存污染的问题？	章节	小林系统	内存管理	学过	待回看	order: 13	[[projects/嵌入式八股/2. 小林图解/图解系统/04｜内存管理篇/4.5 如何避免预读失效和缓存污染的问题？.md]]	projects/嵌入式八股/2. 小林图解/图解系统/04｜内存管理篇/4.5 如何避免预读失效和缓存污染的问题？.md	yes
工作台/条目记录/小林系统-014.md	xiaolin-system-014	4.6 深入理解 Linux 虚拟内存管理	章节	小林系统	内存管理	学过	待回看	order: 14	[[projects/嵌入式八股/2. 小林图解/图解系统/04｜内存管理篇/4.6 深入理解 Linux 虚拟内存管理.md]]	projects/嵌入式八股/2. 小林图解/图解系统/04｜内存管理篇/4.6 深入理解 Linux 虚拟内存管理.md	yes
工作台/条目记录/小林系统-015.md	xiaolin-system-015	4.7 深入理解 Linux 物理内存管理	章节	小林系统	内存管理	学过	待回看	order: 15	[[projects/嵌入式八股/2. 小林图解/图解系统/04｜内存管理篇/4.7 深入理解 Linux 物理内存管理.md]]	projects/嵌入式八股/2. 小林图解/图解系统/04｜内存管理篇/4.7 深入理解 Linux 物理内存管理.md	yes
工作台/条目记录/小林系统-016.md	xiaolin-system-016	5.1 进程、线程基础知识	章节	小林系统	进程与线程	学过	待回看	order: 16	[[projects/嵌入式八股/2. 小林图解/图解系统/05｜进程管理篇/5.1 进程、线程基础知识.md]]	projects/嵌入式八股/2. 小林图解/图解系统/05｜进程管理篇/5.1 进程、线程基础知识.md	yes
工作台/条目记录/小林系统-017.md	xiaolin-system-017	5.2 进程间有哪些通信方式？	章节	小林系统	进程与线程	学过	待回看	order: 17	[[projects/嵌入式八股/2. 小林图解/图解系统/05｜进程管理篇/5.2 进程间有哪些通信方式？.md]]	projects/嵌入式八股/2. 小林图解/图解系统/05｜进程管理篇/5.2 进程间有哪些通信方式？.md	yes
工作台/条目记录/小林系统-018.md	xiaolin-system-018	5.3 多线程冲突了怎么办？	章节	小林系统	进程与线程	学过	待回看	order: 18	[[projects/嵌入式八股/2. 小林图解/图解系统/05｜进程管理篇/5.3 多线程冲突了怎么办？.md]]	projects/嵌入式八股/2. 小林图解/图解系统/05｜进程管理篇/5.3 多线程冲突了怎么办？.md	yes
工作台/条目记录/小林系统-019.md	xiaolin-system-019	5.4 怎么避免死锁？	章节	小林系统	进程与线程	学过	待回看	order: 19	[[projects/嵌入式八股/2. 小林图解/图解系统/05｜进程管理篇/5.4 怎么避免死锁？.md]]	projects/嵌入式八股/2. 小林图解/图解系统/05｜进程管理篇/5.4 怎么避免死锁？.md	yes
工作台/条目记录/小林系统-020.md	xiaolin-system-020	5.5 什么是悲观锁、乐观锁？	章节	小林系统	进程与线程	学过	待回看	order: 20	[[projects/嵌入式八股/2. 小林图解/图解系统/05｜进程管理篇/5.5 什么是悲观锁、乐观锁？.md]]	projects/嵌入式八股/2. 小林图解/图解系统/05｜进程管理篇/5.5 什么是悲观锁、乐观锁？.md	yes
工作台/条目记录/小林系统-021.md	xiaolin-system-021	5.6 一个进程最多可以创建多少个线程？	章节	小林系统	进程与线程	学过	待回看	order: 21	[[projects/嵌入式八股/2. 小林图解/图解系统/05｜进程管理篇/5.6 一个进程最多可以创建多少个线程？.md]]	projects/嵌入式八股/2. 小林图解/图解系统/05｜进程管理篇/5.6 一个进程最多可以创建多少个线程？.md	yes
工作台/条目记录/小林系统-022.md	xiaolin-system-022	5.7 线程崩溃了，进程也会崩溃吗？	章节	小林系统	进程与线程	学过	待回看	order: 22	[[projects/嵌入式八股/2. 小林图解/图解系统/05｜进程管理篇/5.7 线程崩溃了，进程也会崩溃吗？.md]]	projects/嵌入式八股/2. 小林图解/图解系统/05｜进程管理篇/5.7 线程崩溃了，进程也会崩溃吗？.md	yes
工作台/条目记录/小林系统-023.md	xiaolin-system-023	6.1 进程调度／页面置换／磁盘调度算法	章节	小林系统	调度算法	学过	待回看	order: 23	[[projects/嵌入式八股/2. 小林图解/图解系统/06｜调度算法篇/6.1 进程调度／页面置换／磁盘调度算法.md]]	projects/嵌入式八股/2. 小林图解/图解系统/06｜调度算法篇/6.1 进程调度／页面置换／磁盘调度算法.md	yes
工作台/条目记录/小林系统-024.md	xiaolin-system-024	7.1 文件系统全家桶	章节	小林系统	文件系统	学过	待回看	order: 24	[[projects/嵌入式八股/2. 小林图解/图解系统/07｜文件系统篇/7.1 文件系统全家桶.md]]	projects/嵌入式八股/2. 小林图解/图解系统/07｜文件系统篇/7.1 文件系统全家桶.md	yes
工作台/条目记录/小林系统-025.md	xiaolin-system-025	7.2 进程写文件时，进程发生了崩溃，已写入的数据会丢失吗？	章节	小林系统	文件系统	学过	待回看	order: 25	[[projects/嵌入式八股/2. 小林图解/图解系统/07｜文件系统篇/7.2 进程写文件时，进程发生了崩溃，已写入的数据会丢失吗？.md]]	projects/嵌入式八股/2. 小林图解/图解系统/07｜文件系统篇/7.2 进程写文件时，进程发生了崩溃，已写入的数据会丢失吗？.md	yes
工作台/条目记录/小林系统-026.md	xiaolin-system-026	8.1 键盘敲入 A 字母时，操作系统期间发生了什么？	章节	小林系统	设备管理	学过	待回看	order: 26	[[projects/嵌入式八股/2. 小林图解/图解系统/08｜设备管理篇/8.1 键盘敲入 A 字母时，操作系统期间发生了什么？.md]]	projects/嵌入式八股/2. 小林图解/图解系统/08｜设备管理篇/8.1 键盘敲入 A 字母时，操作系统期间发生了什么？.md	yes
工作台/条目记录/小林系统-027.md	xiaolin-system-027	9.1 什么是零拷贝？	章节	小林系统	网络	学过	待回看	order: 27	[[projects/嵌入式八股/2. 小林图解/图解系统/09｜网络系统篇/9.1 什么是零拷贝？.md]]	projects/嵌入式八股/2. 小林图解/图解系统/09｜网络系统篇/9.1 什么是零拷贝？.md	yes
工作台/条目记录/小林系统-028.md	xiaolin-system-028	9.2 I／O 多路复用：select／poll／epoll	章节	小林系统	网络	学过	待回看	order: 28	[[projects/嵌入式八股/2. 小林图解/图解系统/09｜网络系统篇/9.2 I／O 多路复用：select／poll／epoll.md]]	projects/嵌入式八股/2. 小林图解/图解系统/09｜网络系统篇/9.2 I／O 多路复用：select／poll／epoll.md	yes
工作台/条目记录/小林系统-029.md	xiaolin-system-029	9.3 高性能网络模式：Reactor 和 Proactor	章节	小林系统	网络	学过	待回看	order: 29	[[projects/嵌入式八股/2. 小林图解/图解系统/09｜网络系统篇/9.3 高性能网络模式：Reactor 和 Proactor.md]]	projects/嵌入式八股/2. 小林图解/图解系统/09｜网络系统篇/9.3 高性能网络模式：Reactor 和 Proactor.md	yes
工作台/条目记录/小林系统-030.md	xiaolin-system-030	9.4 什么是一致性哈希？	章节	小林系统	网络	学过	待回看	order: 30	[[projects/嵌入式八股/2. 小林图解/图解系统/09｜网络系统篇/9.4 什么是一致性哈希？.md]]	projects/嵌入式八股/2. 小林图解/图解系统/09｜网络系统篇/9.4 什么是一致性哈希？.md	yes
工作台/条目记录/小林系统-031.md	xiaolin-system-031	10.1 如何查看网络的性能指标？	章节	小林系统	Linux命令	学过	待回看	order: 31	[[projects/嵌入式八股/2. 小林图解/图解系统/10｜Linux 命令篇/10.1 如何查看网络的性能指标？.md]]	projects/嵌入式八股/2. 小林图解/图解系统/10｜Linux 命令篇/10.1 如何查看网络的性能指标？.md	yes
工作台/条目记录/小林系统-032.md	xiaolin-system-032	10.2 如何从日志分析 PV、UV？	章节	小林系统	Linux命令	学过	待回看	order: 32	[[projects/嵌入式八股/2. 小林图解/图解系统/10｜Linux 命令篇/10.2 如何从日志分析 PV、UV？.md]]	projects/嵌入式八股/2. 小林图解/图解系统/10｜Linux 命令篇/10.2 如何从日志分析 PV、UV？.md	yes
工作台/条目记录/小林系统-033.md	xiaolin-system-033	11.1 操作系统怎么学？	章节	小林系统	学习方法	学过	待回看	order: 33	[[projects/嵌入式八股/2. 小林图解/图解系统/11｜学习心得/11.1 操作系统怎么学？.md]]	projects/嵌入式八股/2. 小林图解/图解系统/11｜学习心得/11.1 操作系统怎么学？.md	yes
工作台/条目记录/小林系统-034.md	xiaolin-system-034	11.2 画图经验分享	章节	小林系统	学习方法	学过	待回看	order: 34	[[projects/嵌入式八股/2. 小林图解/图解系统/11｜学习心得/11.2 画图经验分享.md]]	projects/嵌入式八股/2. 小林图解/图解系统/11｜学习心得/11.2 画图经验分享.md	yes
工作台/条目记录/小林系统-035.md	xiaolin-system-035	Linux 系统是如何收发网络包的？	章节	小林系统	网络 / 系统	学过	待回看	order: 35	[[projects/嵌入式八股/2. 小林图解/图解系统/99｜附录/Linux 系统是如何收发网络包的？.md]]	projects/嵌入式八股/2. 小林图解/图解系统/99｜附录/Linux 系统是如何收发网络包的？.md	yes
工作台/条目记录/小林网络-001.md	xiaolin-network-001	2.1 TCP-IP 网络模型有哪几层？	章节	小林网络	网络基础	未学	待回看	order: 1	[[projects/嵌入式八股/2. 小林图解/图解网络/02｜基础篇/2.1 TCP-IP 网络模型有哪几层？.md]]	projects/嵌入式八股/2. 小林图解/图解网络/02｜基础篇/2.1 TCP-IP 网络模型有哪几层？.md	yes
工作台/条目记录/小林网络-002.md	xiaolin-network-002	2.2 键入网址到网页显示，期间发生了什么？	章节	小林网络	网络基础	未学	待回看	order: 2	[[projects/嵌入式八股/2. 小林图解/图解网络/02｜基础篇/2.2 键入网址到网页显示，期间发生了什么？.md]]	projects/嵌入式八股/2. 小林图解/图解网络/02｜基础篇/2.2 键入网址到网页显示，期间发生了什么？.md	yes
工作台/条目记录/小林网络-003.md	xiaolin-network-003	2.3 Linux 系统是如何收发网络包的？	章节	小林网络	网络基础	未学	待回看	order: 3	[[projects/嵌入式八股/2. 小林图解/图解网络/02｜基础篇/2.3 Linux 系统是如何收发网络包的？.md]]	projects/嵌入式八股/2. 小林图解/图解网络/02｜基础篇/2.3 Linux 系统是如何收发网络包的？.md	yes
工作台/条目记录/小林网络-004.md	xiaolin-network-004	3.1 HTTP 常见面试题	章节	小林网络	应用层	未学	待回看	order: 4	[[projects/嵌入式八股/2. 小林图解/图解网络/03｜应用层篇/3.1 HTTP 常见面试题.md]]	projects/嵌入式八股/2. 小林图解/图解网络/03｜应用层篇/3.1 HTTP 常见面试题.md	yes
工作台/条目记录/小林网络-005.md	xiaolin-network-005	3.2 HTTP-1.1 如何优化？	章节	小林网络	应用层	未学	待回看	order: 5	[[projects/嵌入式八股/2. 小林图解/图解网络/03｜应用层篇/3.2 HTTP-1.1 如何优化？.md]]	projects/嵌入式八股/2. 小林图解/图解网络/03｜应用层篇/3.2 HTTP-1.1 如何优化？.md	yes
工作台/条目记录/小林网络-006.md	xiaolin-network-006	3.3 HTTPS RSA 握手解析	章节	小林网络	应用层	未学	待回看	order: 6	[[projects/嵌入式八股/2. 小林图解/图解网络/03｜应用层篇/3.3 HTTPS RSA 握手解析.md]]	projects/嵌入式八股/2. 小林图解/图解网络/03｜应用层篇/3.3 HTTPS RSA 握手解析.md	yes
工作台/条目记录/小林网络-007.md	xiaolin-network-007	3.4 HTTPS ECDHE 握手解析	章节	小林网络	应用层	未学	待回看	order: 7	[[projects/嵌入式八股/2. 小林图解/图解网络/03｜应用层篇/3.4 HTTPS ECDHE 握手解析.md]]	projects/嵌入式八股/2. 小林图解/图解网络/03｜应用层篇/3.4 HTTPS ECDHE 握手解析.md	yes
工作台/条目记录/小林网络-008.md	xiaolin-network-008	3.5 HTTPS 如何优化？	章节	小林网络	应用层	未学	待回看	order: 8	[[projects/嵌入式八股/2. 小林图解/图解网络/03｜应用层篇/3.5 HTTPS 如何优化？.md]]	projects/嵌入式八股/2. 小林图解/图解网络/03｜应用层篇/3.5 HTTPS 如何优化？.md	yes
工作台/条目记录/小林网络-009.md	xiaolin-network-009	3.6 HTTP-2 牛逼在哪？	章节	小林网络	应用层	未学	待回看	order: 9	[[projects/嵌入式八股/2. 小林图解/图解网络/03｜应用层篇/3.6 HTTP-2 牛逼在哪？.md]]	projects/嵌入式八股/2. 小林图解/图解网络/03｜应用层篇/3.6 HTTP-2 牛逼在哪？.md	yes
工作台/条目记录/小林网络-010.md	xiaolin-network-010	3.7 HTTP-3 强势来袭	章节	小林网络	应用层	未学	待回看	order: 10	[[projects/嵌入式八股/2. 小林图解/图解网络/03｜应用层篇/3.7 HTTP-3 强势来袭.md]]	projects/嵌入式八股/2. 小林图解/图解网络/03｜应用层篇/3.7 HTTP-3 强势来袭.md	yes
工作台/条目记录/小林网络-011.md	xiaolin-network-011	3.8 既然有 HTTP 协议，为什么还要有 RPC？	章节	小林网络	应用层	未学	待回看	order: 11	[[projects/嵌入式八股/2. 小林图解/图解网络/03｜应用层篇/3.8 既然有 HTTP 协议，为什么还要有 RPC？.md]]	projects/嵌入式八股/2. 小林图解/图解网络/03｜应用层篇/3.8 既然有 HTTP 协议，为什么还要有 RPC？.md	yes
工作台/条目记录/小林网络-012.md	xiaolin-network-012	3.9 既然有 HTTP 协议，为什么还要有 WebSocket？	章节	小林网络	应用层	未学	待回看	order: 12	[[projects/嵌入式八股/2. 小林图解/图解网络/03｜应用层篇/3.9 既然有 HTTP 协议，为什么还要有 WebSocket？.md]]	projects/嵌入式八股/2. 小林图解/图解网络/03｜应用层篇/3.9 既然有 HTTP 协议，为什么还要有 WebSocket？.md	yes
工作台/条目记录/小林网络-013.md	xiaolin-network-013	4.1 TCP 三次握手与四次挥手面试题	章节	小林网络	传输层	未学	待回看	order: 13	[[projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.1 TCP 三次握手与四次挥手面试题.md]]	projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.1 TCP 三次握手与四次挥手面试题.md	yes
工作台/条目记录/小林网络-014.md	xiaolin-network-014	4.2 TCP 重传、滑动窗口、流量控制、拥塞控制	章节	小林网络	传输层	未学	待回看	order: 14	[[projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.2 TCP 重传、滑动窗口、流量控制、拥塞控制.md]]	projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.2 TCP 重传、滑动窗口、流量控制、拥塞控制.md	yes
工作台/条目记录/小林网络-015.md	xiaolin-network-015	4.3 TCP 实战抓包分析	章节	小林网络	传输层	未学	待回看	order: 15	[[projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.3 TCP 实战抓包分析.md]]	projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.3 TCP 实战抓包分析.md	yes
工作台/条目记录/小林网络-016.md	xiaolin-network-016	4.4 TCP 半连接队列和全连接队列	章节	小林网络	传输层	未学	待回看	order: 16	[[projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.4 TCP 半连接队列和全连接队列.md]]	projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.4 TCP 半连接队列和全连接队列.md	yes
工作台/条目记录/小林网络-017.md	xiaolin-network-017	4.5 如何优化 TCP？	章节	小林网络	传输层	未学	待回看	order: 17	[[projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.5 如何优化 TCP？.md]]	projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.5 如何优化 TCP？.md	yes
工作台/条目记录/小林网络-018.md	xiaolin-network-018	4.6 如何理解是 TCP 面向字节流协议？	章节	小林网络	传输层	未学	待回看	order: 18	[[projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.6 如何理解是 TCP 面向字节流协议？.md]]	projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.6 如何理解是 TCP 面向字节流协议？.md	yes
工作台/条目记录/小林网络-019.md	xiaolin-network-019	4.7 为什么 TCP 每次建立连接时，初始化序列号都要不一样呢？	章节	小林网络	传输层	未学	待回看	order: 19	[[projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.7 为什么 TCP 每次建立连接时，初始化序列号都要不一样呢？.md]]	projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.7 为什么 TCP 每次建立连接时，初始化序列号都要不一样呢？.md	yes
工作台/条目记录/小林网络-020.md	xiaolin-network-020	4.8 SYN 报文什么情况下会被丢弃？	章节	小林网络	传输层	未学	待回看	order: 20	[[projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.8 SYN 报文什么情况下会被丢弃？.md]]	projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.8 SYN 报文什么情况下会被丢弃？.md	yes
工作台/条目记录/小林网络-021.md	xiaolin-network-021	4.9 已建立连接的TCP，收到SYN会发生什么？	章节	小林网络	传输层	未学	待回看	order: 21	[[projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.9 已建立连接的TCP，收到SYN会发生什么？.md]]	projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.9 已建立连接的TCP，收到SYN会发生什么？.md	yes
工作台/条目记录/小林网络-022.md	xiaolin-network-022	4.10 四次挥手中收到乱序的 FIN 包会如何处理？	章节	小林网络	传输层	未学	待回看	order: 22	[[projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.10 四次挥手中收到乱序的 FIN 包会如何处理？.md]]	projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.10 四次挥手中收到乱序的 FIN 包会如何处理？.md	yes
工作台/条目记录/小林网络-023.md	xiaolin-network-023	4.11 在 TIME_WAIT 状态的 TCP 连接，收到 SYN 后会发生什么？	章节	小林网络	传输层	未学	待回看	order: 23	[[projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.11 在 TIME_WAIT 状态的 TCP 连接，收到 SYN 后会发生什么？.md]]	projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.11 在 TIME_WAIT 状态的 TCP 连接，收到 SYN 后会发生什么？.md	yes
工作台/条目记录/小林网络-024.md	xiaolin-network-024	4.12 TCP 连接，一端断电和进程崩溃有什么区别？	章节	小林网络	传输层	未学	待回看	order: 24	[[projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.12 TCP 连接，一端断电和进程崩溃有什么区别？.md]]	projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.12 TCP 连接，一端断电和进程崩溃有什么区别？.md	yes
工作台/条目记录/小林网络-025.md	xiaolin-network-025	4.13 拔掉网线后， 原本的 TCP 连接还存在吗？	章节	小林网络	传输层	未学	待回看	order: 25	[[projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.13 拔掉网线后， 原本的 TCP 连接还存在吗？.md]]	projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.13 拔掉网线后， 原本的 TCP 连接还存在吗？.md	yes
工作台/条目记录/小林网络-026.md	xiaolin-network-026	4.14 tcptwreuse 为什么默认是关闭的？	章节	小林网络	传输层	未学	待回看	order: 26	[[projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.14 tcptwreuse 为什么默认是关闭的？.md]]	projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.14 tcptwreuse 为什么默认是关闭的？.md	yes
工作台/条目记录/小林网络-027.md	xiaolin-network-027	4.15 HTTPS 中 TLS 和 TCP 能同时握手吗？	章节	小林网络	传输层	未学	待回看	order: 27	[[projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.15 HTTPS 中 TLS 和 TCP 能同时握手吗？.md]]	projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.15 HTTPS 中 TLS 和 TCP 能同时握手吗？.md	yes
工作台/条目记录/小林网络-028.md	xiaolin-network-028	4.16 TCP Keepalive 和 HTTP Keep-Alive 是一个东西吗？	章节	小林网络	传输层	未学	待回看	order: 28	[[projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.16 TCP Keepalive 和 HTTP Keep-Alive 是一个东西吗？.md]]	projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.16 TCP Keepalive 和 HTTP Keep-Alive 是一个东西吗？.md	yes
工作台/条目记录/小林网络-029.md	xiaolin-network-029	4.17 TCP 协议有什么缺陷？	章节	小林网络	传输层	未学	待回看	order: 29	[[projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.17 TCP 协议有什么缺陷？.md]]	projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.17 TCP 协议有什么缺陷？.md	yes
工作台/条目记录/小林网络-030.md	xiaolin-network-030	4.18 如何基于 UDP 协议实现可靠传输？	章节	小林网络	传输层	未学	待回看	order: 30	[[projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.18 如何基于 UDP 协议实现可靠传输？.md]]	projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.18 如何基于 UDP 协议实现可靠传输？.md	yes
工作台/条目记录/小林网络-031.md	xiaolin-network-031	4.19 TCP 和 UDP 可以使用同一个端口吗？	章节	小林网络	传输层	未学	待回看	order: 31	[[projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.19 TCP 和 UDP 可以使用同一个端口吗？.md]]	projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.19 TCP 和 UDP 可以使用同一个端口吗？.md	yes
工作台/条目记录/小林网络-032.md	xiaolin-network-032	4.20 服务端没有 listen，客户端发起连接建立，会发生什么？	章节	小林网络	传输层	未学	待回看	order: 32	[[projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.20 服务端没有 listen，客户端发起连接建立，会发生什么？.md]]	projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.20 服务端没有 listen，客户端发起连接建立，会发生什么？.md	yes
工作台/条目记录/小林网络-033.md	xiaolin-network-033	4.21 没有 accept，能建立 TCP 连接吗？	章节	小林网络	传输层	未学	待回看	order: 33	[[projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.21 没有 accept，能建立 TCP 连接吗？.md]]	projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.21 没有 accept，能建立 TCP 连接吗？.md	yes
工作台/条目记录/小林网络-034.md	xiaolin-network-034	4.22 用了 TCP 协议，数据一定不会丢吗？	章节	小林网络	传输层	未学	待回看	order: 34	[[projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.22 用了 TCP 协议，数据一定不会丢吗？.md]]	projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.22 用了 TCP 协议，数据一定不会丢吗？.md	yes
工作台/条目记录/小林网络-035.md	xiaolin-network-035	4.23 TCP 四次挥手，可以变成三次吗？	章节	小林网络	传输层	未学	待回看	order: 35	[[projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.23 TCP 四次挥手，可以变成三次吗？.md]]	projects/嵌入式八股/2. 小林图解/图解网络/04｜传输层篇/4.23 TCP 四次挥手，可以变成三次吗？.md	yes
