domain	path	source_class	register_status	existing_skill_evidence	indexed_only	precise_backlink	category	disposition	claim_code_boundary	size_bytes	sha256_16
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_bkp.crf	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	348450	e9940ae3f419f3a1
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_bkp.d	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	1908	8f4bbd247fadcec8
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_bkp.o	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	381620	7c01709799ef733b
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_can.crf	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	356292	6f96149f00c11d23
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_can.d	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	1908	59d1090b47939de5
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_can.o	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	390500	7165188f677ba0db
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_cec.crf	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	349003	7cdf546834549c35
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_cec.d	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	1908	627e1581bf3625bb
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_cec.o	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	382036	a484afb8ce9e2a73
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_crc.crf	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	347083	8a625c46382540f6
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_crc.d	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	1908	baf7541995979229
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_crc.o	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	380048	29210aeb4bf941b3
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_dac.crf	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	349136	08263c7a2c74bd33
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_dac.d	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	1908	4ab42e8041087b07
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_dac.o	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	383148	b2955eeea022db87
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_dbgmcu.crf	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	346853	85308ce0e86ddfb1
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_dbgmcu.d	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	2007	df3f14d8075bbbe1
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_dbgmcu.o	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	378308	278292028dbb1794
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_dma.crf	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	350618	5592d470dc7100db
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_dma.d	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	1908	606e11aaf4a39fcb
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_dma.o	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	394696	676acdbeb1c6a86d
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_exti.crf	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	348069	26b4a026265dc0ab
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_exti.d	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	1941	53bd4dfa9129c393
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_exti.o	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	388748	d5c4fdd3a1576121
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_flash.crf	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	354560	2338533310b4df97
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_flash.d	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	1974	0fd04fe462172c50
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_flash.o	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	421104	10a405dfc04b6ce4
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_fsmc.crf	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	353025	26221c5bb751a522
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_fsmc.d	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	1941	21e8b9ec3de81d59
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_fsmc.o	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	385684	b3868b84b8fc3c39
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_gpio.crf	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	351048	aaf0028a7b02f13b
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_gpio.d	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	1941	c77db083a49d665b
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_gpio.o	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	405164	b5024948e030c9cf
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_i2c.crf	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	353614	5bc6dd44be38da69
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_i2c.d	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	1908	a6d6a3163c03682f
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_i2c.o	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	425688	c7ed9e381c16d815
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_it.crf	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	346902	9f3442f320a3b455
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_it.d	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	1805	b9565eceaecd5e0a
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_it.o	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	385328	f0fed44eac812825
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_iwdg.crf	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	347169	7efe5e89dfbceaba
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_iwdg.d	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	1941	c00458fa14a899d9
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_iwdg.o	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	379940	f90c3b3f30875598
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_pwr.crf	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	348357	db720e8f246fa09c
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_pwr.d	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	1908	7b97210f1c05c9a6
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_pwr.o	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	381544	63f3c1ca21213c6e
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_rcc.crf	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	354583	6fc8bfaa4bab1f5b
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_rcc.d	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	1908	87ac10678fa81499
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_rcc.o	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	425188	27aae72fd355b84b
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_rtc.crf	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	348357	7c63c030dd93efbe
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_rtc.d	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	1908	537071808395fece
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_rtc.o	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	396808	6c2fa67dc557e3b6
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_sdio.crf	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	351619	fb1c72711d6fd56e
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_sdio.d	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	1941	d92b938700e6869a
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_sdio.o	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	388088	e61793c9dba489b6
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_spi.crf	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	351583	afc142cee69ae1ab
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_spi.d	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	1908	0f4a4da1b5cc1e93
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_spi.o	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	411760	5994a13a7c949737
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_tim.crf	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	369701	c928e74d6e772acf
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_tim.d	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	1908	10024474fb580e5d
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_tim.o	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	512680	8525692fb30d57ea
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_usart.crf	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	353231	f8190c8c6c2f8b02
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_usart.d	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	1974	08983ce757ca881f
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_usart.o	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	421192	0382bd0816001974
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_wwdg.crf	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	347625	d68b1d0ebf5e7728
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_wwdg.d	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	1941	7472cdc8733842e1
rtos-project	projects/RTOS项目/源码/OBJ/stm32f10x_wwdg.o	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	380876	9e45ccd1438e17b0
rtos-project	projects/RTOS项目/源码/OBJ/stmflash.crf	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	354897	9ea72d761824c466
rtos-project	projects/RTOS项目/源码/OBJ/stmflash.d	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	1919	ca07d23ada4df9e9
rtos-project	projects/RTOS项目/源码/OBJ/stmflash.o	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	393560	578f997ce5066ed2
rtos-project	projects/RTOS项目/源码/OBJ/sys.crf	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	347847	c12b4e844d9bf20d
rtos-project	projects/RTOS项目/源码/OBJ/sys.d	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	1560	4b5c449c2127e999
rtos-project	projects/RTOS项目/源码/OBJ/sys.o	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	384708	fbe9ecc171ba11d3
rtos-project	projects/RTOS项目/源码/OBJ/system_stm32f10x.crf	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	348630	4e3228bd2bacef86
rtos-project	projects/RTOS项目/源码/OBJ/system_stm32f10x.d	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	1890	5ae01915cdf0174b
rtos-project	projects/RTOS项目/源码/OBJ/system_stm32f10x.o	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	383528	96a31a19e6082f4a
rtos-project	projects/RTOS项目/源码/OBJ/tasks.crf	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	416735	758d859a97899699
rtos-project	projects/RTOS项目/源码/OBJ/tasks.d	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	2462	514500cf7e86eff9
rtos-project	projects/RTOS项目/源码/OBJ/tasks.o	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	524336	e30f2571c505e4b7
rtos-project	projects/RTOS项目/源码/OBJ/timer.crf	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	355403	62548c4de49170a6
rtos-project	projects/RTOS项目/源码/OBJ/timer.d	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	1836	fe914f172ea6bc69
rtos-project	projects/RTOS项目/源码/OBJ/timer.o	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	390060	34d39bea3dc13d3f
rtos-project	projects/RTOS项目/源码/OBJ/timers.crf	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	407584	54afe0ddc6a975df
rtos-project	projects/RTOS项目/源码/OBJ/timers.d	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	2504	0692756f515b0d42
rtos-project	projects/RTOS项目/源码/OBJ/timers.o	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	457996	1e30ca93a72e64a9
rtos-project	projects/RTOS项目/源码/OBJ/us105.crf	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	349439	1645848436b40fdf
rtos-project	projects/RTOS项目/源码/OBJ/us105.d	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	1751	84eda2daa0015219
rtos-project	projects/RTOS项目/源码/OBJ/us105.o	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	386136	d129441ce62935bb
rtos-project	projects/RTOS项目/源码/OBJ/usart.crf	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	375536	76bd4738f0bff780
rtos-project	projects/RTOS项目/源码/OBJ/usart.d	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	2221	7d327b77bc61fb02
rtos-project	projects/RTOS项目/源码/OBJ/usart.o	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	411148	c6981b64d8be24a6
rtos-project	projects/RTOS项目/源码/OBJ/wind_speed.crf	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	349839	a093a049e3cbb90a
rtos-project	projects/RTOS项目/源码/OBJ/wind_speed.d	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	1829	3fe07bd5d0ab9200
rtos-project	projects/RTOS项目/源码/OBJ/wind_speed.o	build-artifact	evidence-layer	no	no	none	build-or-evidence-artifact	retain-evidence-no-skill	构建/二进制/列表历史证据；可核对身份/布局，不能证明 Flash、启动或运行	393252	8c1ec21cdf9132bd
rtos-project	projects/RTOS项目/源码/STM32F10x_FWLib/inc/misc.h	code-or-config	domain-referenced	no	yes	none	vendor-library-unlinked	retain-dependency-reference	ST 标准外设库；可说明 API/依赖，不能冒充项目独有实现或个人贡献	8982	40c918f726035dfa
rtos-project	projects/RTOS项目/源码/STM32F10x_FWLib/inc/stm32f10x_adc.h	code-or-config	domain-referenced	no	yes	none	vendor-library-unlinked	retain-dependency-reference	ST 标准外设库；可说明 API/依赖，不能冒充项目独有实现或个人贡献	21690	005a122259e9657b
rtos-project	projects/RTOS项目/源码/STM32F10x_FWLib/inc/stm32f10x_bkp.h	code-or-config	domain-referenced	no	yes	none	vendor-library-unlinked	retain-dependency-reference	ST 标准外设库；可说明 API/依赖，不能冒充项目独有实现或个人贡献	7555	bd3ae6fe6a6e6172
rtos-project	projects/RTOS项目/源码/STM32F10x_FWLib/inc/stm32f10x_can.h	code-or-config	domain-referenced	no	yes	none	vendor-library-unlinked	retain-dependency-reference	ST 标准外设库；可说明 API/依赖，不能冒充项目独有实现或个人贡献	27559	df4e1602f2b208b3
rtos-project	projects/RTOS项目/源码/STM32F10x_FWLib/inc/stm32f10x_cec.h	code-or-config	domain-referenced	no	yes	none	vendor-library-unlinked	retain-dependency-reference	ST 标准外设库；可说明 API/依赖，不能冒充项目独有实现或个人贡献	6573	620485eb06b33c96
rtos-project	projects/RTOS项目/源码/STM32F10x_FWLib/inc/stm32f10x_crc.h	code-or-config	domain-referenced	no	yes	none	vendor-library-unlinked	retain-dependency-reference	ST 标准外设库；可说明 API/依赖，不能冒充项目独有实现或个人贡献	2162	98e5537eb5e8837d
rtos-project	projects/RTOS项目/源码/STM32F10x_FWLib/inc/stm32f10x_dac.h	code-or-config	domain-referenced	no	yes	none	vendor-library-unlinked	retain-dependency-reference	ST 标准外设库；可说明 API/依赖，不能冒充项目独有实现或个人贡献	15233	446107ab9e933ccc
rtos-project	projects/RTOS项目/源码/STM32F10x_FWLib/inc/stm32f10x_dbgmcu.h	code-or-config	domain-referenced	no	yes	none	vendor-library-unlinked	retain-dependency-reference	ST 标准外设库；可说明 API/依赖，不能冒充项目独有实现或个人贡献	3818	998751256df8a042
rtos-project	projects/RTOS项目/源码/STM32F10x_FWLib/inc/stm32f10x_dma.h	code-or-config	domain-referenced	no	yes	none	vendor-library-unlinked	retain-dependency-reference	ST 标准外设库；可说明 API/依赖，不能冒充项目独有实现或个人贡献	20754	2ba038050d07735a
rtos-project	projects/RTOS项目/源码/STM32F10x_FWLib/inc/stm32f10x_exti.h	code-or-config	domain-referenced	no	yes	none	vendor-library-unlinked	retain-dependency-reference	ST 标准外设库；可说明 API/依赖，不能冒充项目独有实现或个人贡献	6824	661b039483459137
rtos-project	projects/RTOS项目/源码/STM32F10x_FWLib/inc/stm32f10x_flash.h	code-or-config	domain-referenced	no	yes	none	vendor-library-unlinked	retain-dependency-reference	ST 标准外设库；可说明 API/依赖，不能冒充项目独有实现或个人贡献	25445	952ca72ee4d01e49
rtos-project	projects/RTOS项目/源码/STM32F10x_FWLib/inc/stm32f10x_fsmc.h	code-or-config	domain-referenced	no	yes	none	vendor-library-unlinked	retain-dependency-reference	ST 标准外设库；可说明 API/依赖，不能冒充项目独有实现或个人贡献	27016	b2e640d05f6dd11e
